,Names,Sizes,Names,Sizes,Diff,% Diff
1615,rrfs.t11z.aircar_status_flag.tm00.bufr_d,62,rrfs.t11z.aircar_status_flag.tm00.bufr_d,62,0,0.0
1616,rrfs.t13z.acqc_lst.tm00,200052,rrfs.t13z.acqc_lst.tm00,200052,0,0.0
1617,rrfs.t02z.aircft.tm00.bufr_d.nr,600584,rrfs.t02z.aircft.tm00.bufr_d.nr,600584,0,0.0
1618,rrfs.t23z.msonet.tm00.bufr_d,26511936,rrfs.t23z.msonet.tm00.bufr_d,26511936,0,0.0
1619,rrfs.t17z.ssmisu.tm00.bufr_d,10774200,rrfs.t17z.ssmisu.tm00.bufr_d,10774200,0,0.0
1620,rrfs.t20z.aircar.tm00.bufr_d.nr,22760,rrfs.t20z.aircar.tm00.bufr_d.nr,22760,0,0.0
1621,rrfs.t10z.acqc_stk.tm00,886221,rrfs.t10z.acqc_stk.tm00,886221,0,0.0
1622,rrfs.t05z.adpupa.tm00.bufr_d.listing,14780,rrfs.t05z.adpupa.tm00.bufr_d.listing,14780,0,0.0
1623,rrfs.t11z.gpsipw.tm00.bufr_d,121712,rrfs.t11z.gpsipw.tm00.bufr_d,121712,0,0.0
1624,rrfs.t09z.adpsfc.tm00.bufr_d,1621952,rrfs.t09z.adpsfc.tm00.bufr_d,1621952,0,0.0
1625,obsproc_version_for_t20z_rrfs_dump_post_run,44,obsproc_version_for_t20z_rrfs_dump_post_run,44,0,0.0
1626,rrfs.t20z.rassda.tm00.bufr_d.listing,20821,rrfs.t20z.rassda.tm00.bufr_d.listing,20821,0,0.0
1627,rrfs.t10z.aircar_status_flag.tm00.bufr_d,62,rrfs.t10z.aircar_status_flag.tm00.bufr_d,62,0,0.0
1628,rrfs.t13z.lghtng.tm00.bufr_d.nr,7112,rrfs.t13z.lghtng.tm00.bufr_d.nr,7112,0,0.0
1629,rrfs.t09z.acqc_log.tm00,10026525,rrfs.t09z.acqc_log.tm00,10026525,0,0.0
1630,rrfs.t13z.gpsro.tm00.bufr_d.nr,1418720,rrfs.t13z.gpsro.tm00.bufr_d.nr,1418720,0,0.0
1631,rrfs.t21z.atmsdb.tm00.bufr_d,15306688,rrfs.t21z.atmsdb.tm00.bufr_d,15306688,0,0.0
1632,rrfs.t21z.sgesprep.tm00,6686769295,rrfs.t21z.sgesprep.tm00,6686769295,0,0.0
1633,rrfs.t16z.acqc_lst.tm00,287812,rrfs.t16z.acqc_lst.tm00,287812,0,0.0
1634,rrfs.t09z.mtiasi.tm00.bufr_d,31395120,rrfs.t09z.mtiasi.tm00.bufr_d,31395120,0,0.0
1635,rrfs.t05z.nexrad.tm00.bufr_d,817188536,rrfs.t05z.nexrad.tm00.bufr_d,817188536,0,0.0
1636,rrfs.t10z.prepbufr.tm00.nr,7414912,rrfs.t10z.prepbufr.tm00.nr,7414912,0,0.0
1637,rrfs.t19z.nexrad.tm00.bufr_d,596920864,rrfs.t19z.nexrad.tm00.bufr_d,596920864,0,0.0
1638,rrfs.t03z.acqc_lst.tm00,278259,rrfs.t03z.acqc_lst.tm00,278259,0,0.0
1639,rrfs.t16z.gpsipw.tm00.bufr_d.listing,517682,rrfs.t16z.gpsipw.tm00.bufr_d.listing,517682,0,0.0
1640,rrfs.t05z.cqc_stncnt.tm00,528,rrfs.t05z.cqc_stncnt.tm00,528,0,0.0
1641,rrfs.t16z.ascatw.tm00.bufr_d,225056,rrfs.t16z.ascatw.tm00.bufr_d,225056,0,0.0
1642,rrfs.t16z.prepbufr.tm00,42517056,rrfs.t16z.prepbufr.tm00,42517056,0,0.0
1643,rrfs.t23z.wndtwr.tm00.bufr_d,0,rrfs.t23z.wndtwr.tm00.bufr_d,0,0,
1644,rrfs.t18z.sfcshp.tm00.bufr_d.nr,788584,rrfs.t18z.sfcshp.tm00.bufr_d.nr,788584,0,0.0
1645,rrfs.t02z.acqc_sus.tm00,350302,rrfs.t02z.acqc_sus.tm00,350302,0,0.0
1646,rrfs.t20z.sevcsr.tm00.bufr_d,0,rrfs.t20z.sevcsr.tm00.bufr_d,0,0,
1647,rrfs.t20z.acqc_dup.tm00,960,rrfs.t20z.acqc_dup.tm00,960,0,0.0
1648,rrfs.t16z.ssmisu.tm00.bufr_d,3311360,rrfs.t16z.ssmisu.tm00.bufr_d,3311360,0,0.0
1649,rrfs.t17z.adpupa.tm00.bufr_d,59664,rrfs.t17z.adpupa.tm00.bufr_d,59664,0,0.0
1650,rrfs.t14z.sevasr.tm00.bufr_d,1408648,rrfs.t14z.sevasr.tm00.bufr_d,1408648,0,0.0
1651,rrfs.t12z.bufr_dumplist.tm00,74435,rrfs.t12z.bufr_dumplist.tm00,74435,0,0.0
1652,rrfs.t05z.msone1.tm00.bufr_d,6098976,rrfs.t05z.msone1.tm00.bufr_d,6098976,0,0.0
1653,rrfs.t07z.cqcvad.birdqc.tm00,21020,rrfs.t07z.cqcvad.birdqc.tm00,21020,0,0.0
1654,rrfs.t05z.prepbufr.acft_profiles.tm00,1603376,rrfs.t05z.prepbufr.acft_profiles.tm00,1603376,0,0.0
1655,rrfs.t18z.adpsfc.tm00.bufr_d.nr,1711768,rrfs.t18z.adpsfc.tm00.bufr_d.nr,1711768,0,0.0
1656,rrfs.t00z.cqc_events.tm00,3692,rrfs.t00z.cqc_events.tm00,3692,0,0.0
1657,rrfs.t03z.msonet.tm00.bufr_d.nr,35688,rrfs.t03z.msonet.tm00.bufr_d.nr,35688,0,0.0
1658,rrfs.t07z.rassda.tm00.bufr_d.listing,17139,rrfs.t07z.rassda.tm00.bufr_d.listing,17139,0,0.0
1659,rrfs.t16z.prepbufr.tm00.nr,4713216,rrfs.t16z.prepbufr.tm00.nr,4713216,0,0.0
1660,rrfs.t14z.sfcshp.tm00.bufr_d.listing,1381491,rrfs.t14z.sfcshp.tm00.bufr_d.listing,1381491,0,0.0
1661,rrfs.t05z.crisf4.tm00.bufr_d,80290560,rrfs.t05z.crisf4.tm00.bufr_d,80290560,0,0.0
1662,rrfs.t03z.sgesprep_pathname.tm00,75,rrfs.t03z.sgesprep_pathname.tm00,75,0,0.0
1663,rrfs.t20z.ssmisu.tm00.bufr_d,11543872,rrfs.t20z.ssmisu.tm00.bufr_d,11543872,0,0.0
1664,rrfs.t14z.prepbufr.acft_profiles_sfc.tm00,1368224,rrfs.t14z.prepbufr.acft_profiles_sfc.tm00,1368224,0,0.0
1665,rrfs.t17z.msonet.tm00.bufr_d.listing,57906364,rrfs.t17z.msonet.tm00.bufr_d.listing,57906364,0,0.0
1666,rrfs.t05z.satwnd.tm00.bufr_d,8506080,rrfs.t05z.satwnd.tm00.bufr_d,8506080,0,0.0
1667,rrfs.t04z.gsrasr.tm00.bufr_d,62214496,rrfs.t04z.gsrasr.tm00.bufr_d,62214496,0,0.0
1668,rrfs.t08z.gmi1cr.tm00.bufr_d,25140984,rrfs.t08z.gmi1cr.tm00.bufr_d,25140984,0,0.0
1669,rrfs.t00z.ascatw.tm00.bufr_d,897472,rrfs.t00z.ascatw.tm00.bufr_d,897472,0,0.0
1670,rrfs.t05z.crsfdb.tm00.bufr_d,45380440,rrfs.t05z.crsfdb.tm00.bufr_d,45380440,0,0.0
1671,rrfs.t03z.ascatw.tm00.bufr_d.listing,1318942,rrfs.t03z.ascatw.tm00.bufr_d.listing,1318942,0,0.0
1672,rrfs.t20z.sfcshp.tm00.bufr_d.listing,1356656,rrfs.t20z.sfcshp.tm00.bufr_d.listing,1356656,0,0.0
1673,rrfs.t16z.acqc_dup.tm00,961,rrfs.t16z.acqc_dup.tm00,961,0,0.0
1674,rrfs.t13z.cqc_radcor.tm00,42055,rrfs.t13z.cqc_radcor.tm00,42055,0,0.0
1675,rrfs.t04z.rassda.tm00.bufr_d.listing,13901,rrfs.t04z.rassda.tm00.bufr_d.listing,13901,0,0.0
1676,rrfs.t14z.acqc_lst.tm00,222737,rrfs.t14z.acqc_lst.tm00,222737,0,0.0
1677,rrfs.t20z.iasidb.tm00.bufr_d,59523280,rrfs.t20z.iasidb.tm00.bufr_d,59523280,0,0.0
1678,rrfs.t17z.proflr.tm00.bufr_d.listing,353751,rrfs.t17z.proflr.tm00.bufr_d.listing,353751,0,0.0
1679,rrfs.t00z.acqc_sus.tm00,424927,rrfs.t00z.acqc_sus.tm00,424927,0,0.0
1680,rrfs.t13z.acqc_inv.tm00,46304,rrfs.t13z.acqc_inv.tm00,46304,0,0.0
1681,obsproc_version_for_t02z_rrfs_dump_run,124,obsproc_version_for_t02z_rrfs_dump_run,124,0,0.0
1682,rrfs.t00z.adpupa.tm00.bufr_d.listing,889241,rrfs.t00z.adpupa.tm00.bufr_d.listing,889241,0,0.0
1683,rrfs.t15z.rassda.tm00.bufr_d,34416,rrfs.t15z.rassda.tm00.bufr_d,34416,0,0.0
1684,rrfs.t19z.airsev.tm00.bufr_d,0,rrfs.t19z.airsev.tm00.bufr_d,0,0,
1685,rrfs.t13z.crsfdb.tm00.bufr_d,109822360,rrfs.t13z.crsfdb.tm00.bufr_d,109822360,0,0.0
1686,rrfs.t05z.gpsro.tm00.bufr_d,1869944,rrfs.t05z.gpsro.tm00.bufr_d,1869944,0,0.0
1687,rrfs.t09z.acqc_dup.tm00,960,rrfs.t09z.acqc_dup.tm00,960,0,0.0
1688,obsproc_version_for_t03z_rrfs_dump_post_run,44,obsproc_version_for_t03z_rrfs_dump_post_run,44,0,0.0
1689,obsproc_version_for_t12z_rrfs_dump_run,124,obsproc_version_for_t12z_rrfs_dump_run,124,0,0.0
1690,rrfs.t18z.sfcshp.tm00.bufr_d,788584,rrfs.t18z.sfcshp.tm00.bufr_d,788584,0,0.0
1691,rrfs.t15z.atmsdb.tm00.bufr_d,9996816,rrfs.t15z.atmsdb.tm00.bufr_d,9996816,0,0.0
1692,rrfs.t07z.prepbufr_pre-qc.tm00,47708008,rrfs.t07z.prepbufr_pre-qc.tm00,47708008,0,0.0
1693,rrfs.t00z.cqcvad.birdqc.tm00,22153,rrfs.t00z.cqcvad.birdqc.tm00,22153,0,0.0
1694,rrfs.t14z.acqc_sus.tm00,300152,rrfs.t14z.acqc_sus.tm00,300152,0,0.0
1695,rrfs.t08z.esamua.tm00.bufr_d,736832,rrfs.t08z.esamua.tm00.bufr_d,736832,0,0.0
1696,rrfs.t04z.iasidb.tm00.bufr_d,135641584,rrfs.t04z.iasidb.tm00.bufr_d,135641584,0,0.0
1697,rrfs.t14z.saphir.tm00.bufr_d,0,rrfs.t14z.saphir.tm00.bufr_d,0,0,
1698,rrfs.t11z.prepbufr.tm00.nr,6235312,rrfs.t11z.prepbufr.tm00.nr,6235312,0,0.0
1699,rrfs.t01z.cqc_stncnt.tm00,528,rrfs.t01z.cqc_stncnt.tm00,528,0,0.0
1700,rrfs.t14z.wndtwr.tm00.bufr_d,0,rrfs.t14z.wndtwr.tm00.bufr_d,0,0,
1701,rrfs.t23z.acqc_sus.tm00,371993,rrfs.t23z.acqc_sus.tm00,371993,0,0.0
1702,rrfs.t02z.wndtwr.tm00.bufr_d,0,rrfs.t02z.wndtwr.tm00.bufr_d,0,0,
1703,rrfs.t04z.amsr2.tm00.bufr_d,25481096,rrfs.t04z.amsr2.tm00.bufr_d,25481096,0,0.0
1704,rrfs.t12z.crisf4.tm00.bufr_d,157502304,rrfs.t12z.crisf4.tm00.bufr_d,157502304,0,0.0
1705,obsproc_version_for_t07z_rrfs_prep_post_run,24,obsproc_version_for_t07z_rrfs_prep_post_run,24,0,0.0
1706,rrfs.t14z.vadwnd.tm00.bufr_d.listing,3420809,rrfs.t14z.vadwnd.tm00.bufr_d.listing,3420809,0,0.0
1707,rrfs.t20z.rassda.tm00.bufr_d,34248,rrfs.t20z.rassda.tm00.bufr_d,34248,0,0.0
1708,rrfs.t12z.aircft.tm00.bufr_d,3285592,rrfs.t12z.aircft.tm00.bufr_d,3285592,0,0.0
1709,rrfs.t11z.cqc_events.tm00,0,rrfs.t11z.cqc_events.tm00,0,0,
1710,rrfs.t15z.bufr_dumplist.tm00,74435,rrfs.t15z.bufr_dumplist.tm00,74435,0,0.0
1711,rrfs.t12z.gpsro.tm00.bufr_d,2956680,rrfs.t12z.gpsro.tm00.bufr_d,2956680,0,0.0
1712,rrfs.t11z.gpsro.tm00.bufr_d,2139368,rrfs.t11z.gpsro.tm00.bufr_d,2139368,0,0.0
1713,rrfs.t12z.aircar.tm00.bufr_d.nr,22760,rrfs.t12z.aircar.tm00.bufr_d.nr,22760,0,0.0
1714,obsproc_version_for_t09z_rrfs_prep_run,24,obsproc_version_for_t09z_rrfs_prep_run,24,0,0.0
1715,rrfs.t15z.acqc_ord.tm00,156665,rrfs.t15z.acqc_ord.tm00,156665,0,0.0
1716,rrfs.t14z.nexrad.tm00.bufr_d,479777744,rrfs.t14z.nexrad.tm00.bufr_d,479777744,0,0.0
1717,rrfs.t16z.atms.tm00.bufr_d,20186760,rrfs.t16z.atms.tm00.bufr_d,20186760,0,0.0
1718,rrfs.t22z.vadwnd.tm00.bufr_d,425624,rrfs.t22z.vadwnd.tm00.bufr_d,425624,0,0.0
1719,rrfs.t07z.saphir.tm00.bufr_d,0,rrfs.t07z.saphir.tm00.bufr_d,0,0,
1720,rrfs.t01z.imssnow,19958468,rrfs.t01z.imssnow,19958468,0,0.0
1721,where_t13z_rrfs_dump_post_ran,45,where_t13z_rrfs_dump_post_ran,45,0,0.0
1722,rrfs.t09z.iasidb.tm00.bufr_d,64265848,rrfs.t09z.iasidb.tm00.bufr_d,64265848,0,0.0
1723,rrfs.t21z.acqc_merged_sorted.tm00,7773212,rrfs.t21z.acqc_merged_sorted.tm00,7773212,0,0.0
1724,rrfs.t06z.aircar_status_flag.tm00.bufr_d,62,rrfs.t06z.aircar_status_flag.tm00.bufr_d,62,0,0.0
1725,rrfs.t12z.prepbufr_pre-qc.tm00,72212752,rrfs.t12z.prepbufr_pre-qc.tm00,72212752,0,0.0
1726,rrfs.t02z.gpsipw.tm00.bufr_d,98488,rrfs.t02z.gpsipw.tm00.bufr_d,98488,0,0.0
1727,rrfs.t06z.wndtwr.tm00.bufr_d,0,rrfs.t06z.wndtwr.tm00.bufr_d,0,0,
1728,rrfs.t08z.1bhrs4.tm00.bufr_d,671232,rrfs.t08z.1bhrs4.tm00.bufr_d,671232,0,0.0
1729,rrfs.t19z.atmsdb.tm00.bufr_d,24032352,rrfs.t19z.atmsdb.tm00.bufr_d,24032352,0,0.0
1730,rrfs.t09z.gpsro.tm00.bufr_d.nr,2221768,rrfs.t09z.gpsro.tm00.bufr_d.nr,2221768,0,0.0
1731,obsproc_version_for_t16z_rrfs_dump_run,124,obsproc_version_for_t16z_rrfs_dump_run,124,0,0.0
1732,rrfs.t14z.atmsdb.tm00.bufr_d,13294992,rrfs.t14z.atmsdb.tm00.bufr_d,13294992,0,0.0
1733,rrfs.t22z.adpsfc.tm00.bufr_d.nr,1538928,rrfs.t22z.adpsfc.tm00.bufr_d.nr,1538928,0,0.0
1734,rrfs.t23z.saphir.tm00.bufr_d.nr,0,rrfs.t23z.saphir.tm00.bufr_d.nr,0,0,
1735,rrfs.t23z.cqc_stncnt.tm00,528,rrfs.t23z.cqc_stncnt.tm00,528,0,0.0
1736,rrfs.t15z.saldrn.tm00.bufr_d,69256,rrfs.t15z.saldrn.tm00.bufr_d,69256,0,0.0
1737,rrfs.t19z.gpsro.tm00.bufr_d.nr,1732568,rrfs.t19z.gpsro.tm00.bufr_d.nr,1732568,0,0.0
1738,rrfs.t17z.adpsfc.tm00.bufr_d.listing,4235021,rrfs.t17z.adpsfc.tm00.bufr_d.listing,4235021,0,0.0
1739,rrfs.t12z.gsrasr.tm00.bufr_d,89587640,rrfs.t12z.gsrasr.tm00.bufr_d,89587640,0,0.0
1740,rrfs.t01z.acqc_merged_sorted.tm00,7928192,rrfs.t01z.acqc_merged_sorted.tm00,7928192,0,0.0
1741,rrfs.t14z.ascatt.tm00.bufr_d,1087632,rrfs.t14z.ascatt.tm00.bufr_d,1087632,0,0.0
1742,rrfs.t21z.osbuv8.tm00.bufr_d,0,rrfs.t21z.osbuv8.tm00.bufr_d,0,0,
1743,rrfs.t10z.aircar.tm00.bufr_d.listing,5825079,rrfs.t10z.aircar.tm00.bufr_d.listing,5825079,0,0.0
1744,rrfs.t13z.aircar.tm00.bufr_d.listing,13429462,rrfs.t13z.aircar.tm00.bufr_d.listing,13429462,0,0.0
1745,where_t10z_rrfs_dump_ran,45,where_t10z_rrfs_dump_ran,45,0,0.0
1746,obsproc_version_for_t17z_rrfs_prep_post_run,24,obsproc_version_for_t17z_rrfs_prep_post_run,24,0,0.0
1747,rrfs.t13z.eshrs3.tm00.bufr_d,1939648,rrfs.t13z.eshrs3.tm00.bufr_d,1939648,0,0.0
1748,rrfs.t18z.vadwnd.tm00.bufr_d.listing,3327456,rrfs.t18z.vadwnd.tm00.bufr_d.listing,3327456,0,0.0
1749,rrfs.t13z.osbuv8.tm00.bufr_d,0,rrfs.t13z.osbuv8.tm00.bufr_d,0,0,
1750,rrfs.t14z.atms.tm00.bufr_d,22061000,rrfs.t14z.atms.tm00.bufr_d,22061000,0,0.0
1751,rrfs.t21z.prepbufr_pre-qc.tm00.nr,5654704,rrfs.t21z.prepbufr_pre-qc.tm00.nr,5654704,0,0.0
1752,rrfs.t11z.wndtwr.tm00.bufr_d,0,rrfs.t11z.wndtwr.tm00.bufr_d,0,0,
1753,rrfs.t05z.sfcshp.tm00.bufr_d.nr,780592,rrfs.t05z.sfcshp.tm00.bufr_d.nr,780592,0,0.0
1754,rrfs.t18z.bufr_dumplist.tm00,74435,rrfs.t18z.bufr_dumplist.tm00,74435,0,0.0
1755,obsproc_version_for_t20z_rrfs_prep_post_run,24,obsproc_version_for_t20z_rrfs_prep_post_run,24,0,0.0
1756,rrfs.t15z.aircar.tm00.bufr_d,9401800,rrfs.t15z.aircar.tm00.bufr_d,9401800,0,0.0
1757,rrfs.t07z.gpsro.tm00.bufr_d,1512800,rrfs.t07z.gpsro.tm00.bufr_d,1512800,0,0.0
1758,rrfs.t12z.airsev.tm00.bufr_d,0,rrfs.t12z.airsev.tm00.bufr_d,0,0,
1759,rrfs.t21z.sfcshp.tm00.bufr_d,706192,rrfs.t21z.sfcshp.tm00.bufr_d,706192,0,0.0
1760,rrfs.t21z.esamua.tm00.bufr_d,875624,rrfs.t21z.esamua.tm00.bufr_d,875624,0,0.0
1761,rrfs.t03z.saldrn.tm00.bufr_d,52696,rrfs.t03z.saldrn.tm00.bufr_d,52696,0,0.0
1762,rrfs.t14z.sfcshp.tm00.bufr_d.nr,791160,rrfs.t14z.sfcshp.tm00.bufr_d.nr,791160,0,0.0
1763,rrfs.t22z.satwnd.tm00.bufr_d.listing,30541461,rrfs.t22z.satwnd.tm00.bufr_d.listing,30541461,0,0.0
1764,rrfs.t02z.cqcvad.birdqc.tm00,20505,rrfs.t02z.cqcvad.birdqc.tm00,20505,0,0.0
1765,rrfs.t18z.rassda.tm00.bufr_d,34024,rrfs.t18z.rassda.tm00.bufr_d,34024,0,0.0
1766,rrfs.t05z.sgesprep_pathname.tm00,73,rrfs.t05z.sgesprep_pathname.tm00,73,0,0.0
1767,rrfs.t17z.atmsdb.tm00.bufr_d,13334656,rrfs.t17z.atmsdb.tm00.bufr_d,13334656,0,0.0
1768,rrfs.t05z.aircft.tm00.bufr_d.nr,923488,rrfs.t05z.aircft.tm00.bufr_d.nr,923488,0,0.0
1769,rrfs.t10z.atmsdb.tm00.bufr_d,12098296,rrfs.t10z.atmsdb.tm00.bufr_d,12098296,0,0.0
1770,rrfs.t06z.vadwnd.tm00.bufr_d,748816,rrfs.t06z.vadwnd.tm00.bufr_d,748816,0,0.0
1771,rrfs.t01z.gmi1cr.tm00.bufr_d,40917864,rrfs.t01z.gmi1cr.tm00.bufr_d,40917864,0,0.0
1772,rrfs.t02z.prepbufr.tm00.nr,6928456,rrfs.t02z.prepbufr.tm00.nr,6928456,0,0.0
1773,rrfs.t09z.ascatw.tm00.bufr_d.listing,2070126,rrfs.t09z.ascatw.tm00.bufr_d.listing,2070126,0,0.0
1774,rrfs.t12z.uprair.tm00.bufr_d,14388448,rrfs.t12z.uprair.tm00.bufr_d,14388448,0,0.0
1775,rrfs.t12z.satwnd.tm00.bufr_d.listing,15382813,rrfs.t12z.satwnd.tm00.bufr_d.listing,15382813,0,0.0
1776,rrfs.t08z.cqcvad.birdqc.tm00,20814,rrfs.t08z.cqcvad.birdqc.tm00,20814,0,0.0
1777,rrfs.t15z.gpsro.tm00.bufr_d.nr,1933848,rrfs.t15z.gpsro.tm00.bufr_d.nr,1933848,0,0.0
1778,rrfs.t00z.acqc_merged.prof_sorted.tm00,8269734,rrfs.t00z.acqc_merged.prof_sorted.tm00,8269734,0,0.0
1779,where_t21z_rrfs_dump_post_ran,45,where_t21z_rrfs_dump_post_ran,45,0,0.0
1780,rrfs.t08z.osbuv8.tm00.bufr_d,0,rrfs.t08z.osbuv8.tm00.bufr_d,0,0,
1781,rrfs.t04z.msonet.tm00.bufr_d,26206792,rrfs.t04z.msonet.tm00.bufr_d,26206792,0,0.0
1782,rrfs.t22z.adpupa.tm00.bufr_d,0,rrfs.t22z.adpupa.tm00.bufr_d,0,0,
1783,rrfs.t03z.prepbufr.acft_profiles_sfc.tm00,1253528,rrfs.t03z.prepbufr.acft_profiles_sfc.tm00,1253528,0,0.0
1784,rrfs.t08z.1bamua.tm00.bufr_d,881568,rrfs.t08z.1bamua.tm00.bufr_d,881568,0,0.0
1785,rrfs.t13z.esiasi.tm00.bufr_d,121501832,rrfs.t13z.esiasi.tm00.bufr_d,121501832,0,0.0
1786,rrfs.t09z.aircft.tm00.bufr_d,3132888,rrfs.t09z.aircft.tm00.bufr_d,3132888,0,0.0
1787,rrfs.t11z.msone1.tm00.bufr_d,5466920,rrfs.t11z.msone1.tm00.bufr_d,5466920,0,0.0
1788,rrfs.t15z.proflr.tm00.bufr_d,59984,rrfs.t15z.proflr.tm00.bufr_d,59984,0,0.0
1789,rrfs.t08z.iasidb.tm00.bufr_d,70163296,rrfs.t08z.iasidb.tm00.bufr_d,70163296,0,0.0
1790,rrfs.t05z.saphir.tm00.bufr_d.nr,0,rrfs.t05z.saphir.tm00.bufr_d.nr,0,0,
1791,rrfs.t21z.msonet.tm00.bufr_d,26177808,rrfs.t21z.msonet.tm00.bufr_d,26177808,0,0.0
1792,rrfs.t06z.aircar.tm00.bufr_d,7172056,rrfs.t06z.aircar.tm00.bufr_d,7172056,0,0.0
1793,rrfs.t22z.gpsro.tm00.bufr_d,1980848,rrfs.t22z.gpsro.tm00.bufr_d,1980848,0,0.0
1794,rrfs.t15z.vadwnd.tm00.bufr_d,372336,rrfs.t15z.vadwnd.tm00.bufr_d,372336,0,0.0
1795,rrfs.t08z.prepbufr.tm00,39954784,rrfs.t08z.prepbufr.tm00,39954784,0,0.0
1796,rrfs.t07z.1bhrs4.tm00.bufr_d,1485600,rrfs.t07z.1bhrs4.tm00.bufr_d,1485600,0,0.0
1797,rrfs.t19z.gpsipw.tm00.bufr_d.listing,549416,rrfs.t19z.gpsipw.tm00.bufr_d.listing,549416,0,0.0
1798,rrfs.t05z.prepbufr_pre-qc.tm00.nr,7296816,rrfs.t05z.prepbufr_pre-qc.tm00.nr,7296816,0,0.0
1799,rrfs.t22z.atms.tm00.bufr_d,14244584,rrfs.t22z.atms.tm00.bufr_d,14244584,0,0.0
1800,rrfs.t01z.esatms.tm00.bufr_d,5754824,rrfs.t01z.esatms.tm00.bufr_d,5754824,0,0.0
1801,obsproc_version_for_t06z_rrfs_dump_run,124,obsproc_version_for_t06z_rrfs_dump_run,124,0,0.0
1802,rrfs.t16z.esiasi.tm00.bufr_d,96192656,rrfs.t16z.esiasi.tm00.bufr_d,96192656,0,0.0
1803,rrfs.t06z.aircft.tm00.bufr_d.nr,955384,rrfs.t06z.aircft.tm00.bufr_d.nr,955384,0,0.0
1804,rrfs.t16z.lghtng.tm00.bufr_d,1388968,rrfs.t16z.lghtng.tm00.bufr_d,1388968,0,0.0
1805,where_t15z_rrfs_dump_post_ran,45,where_t15z_rrfs_dump_post_ran,45,0,0.0
1806,obsproc_version_for_t04z_rrfs_prep_post_run,24,obsproc_version_for_t04z_rrfs_prep_post_run,24,0,0.0
1807,rrfs.t17z.imssnow,19958468,rrfs.t17z.imssnow,19958468,0,0.0
1808,rrfs.t09z.cqc_stncnt.tm00,528,rrfs.t09z.cqc_stncnt.tm00,528,0,0.0
1809,rrfs.t03z.uprair.tm00.bufr_d,0,rrfs.t03z.uprair.tm00.bufr_d,0,0,
1810,rrfs.t18z.sgesprep_pathname.tm00,73,rrfs.t18z.sgesprep_pathname.tm00,73,0,0.0
1811,rrfs.t01z.satwnd.tm00.bufr_d.listing,28873180,rrfs.t01z.satwnd.tm00.bufr_d.listing,28873180,0,0.0
1812,rrfs.t12z.cqc_stncnt.tm00,528,rrfs.t12z.cqc_stncnt.tm00,528,0,0.0
1813,rrfs.t16z.imssnow,19958468,rrfs.t16z.imssnow,19958468,0,0.0
1814,rrfs.t06z.crsfdb.tm00.bufr_d,53814360,rrfs.t06z.crsfdb.tm00.bufr_d,53814360,0,0.0
1815,rrfs.t16z.nexrad.tm00.bufr_d,336945576,rrfs.t16z.nexrad.tm00.bufr_d,336945576,0,0.0
1816,rrfs.t00z.eshrs3.tm00.bufr_d,2745792,rrfs.t00z.eshrs3.tm00.bufr_d,2745792,0,0.0
1817,rrfs.t05z.satwhr.tm00.bufr_d,9063048,rrfs.t05z.satwhr.tm00.bufr_d,9063048,0,0.0
1818,rrfs.t02z.sevasr.tm00.bufr_d,1380248,rrfs.t02z.sevasr.tm00.bufr_d,1380248,0,0.0
1819,rrfs.t18z.gpsipw.tm00.bufr_d.nr,658296,rrfs.t18z.gpsipw.tm00.bufr_d.nr,658296,0,0.0
1820,rrfs.t20z.sgesprep.tm00,6652777183,rrfs.t20z.sgesprep.tm00,6652777183,0,0.0
1821,where_t07z_rrfs_prep_ran,42,where_t07z_rrfs_prep_ran,42,0,0.0
1822,rrfs.t23z.acqc_stk.tm00,2986269,rrfs.t23z.acqc_stk.tm00,2986269,0,0.0
1823,rrfs.t02z.sgesprep_pathname.tm00,75,rrfs.t02z.sgesprep_pathname.tm00,75,0,0.0
1824,rrfs.t00z.gsrcsr.tm00.bufr_d,30782880,rrfs.t00z.gsrcsr.tm00.bufr_d,30782880,0,0.0
1825,rrfs.t07z.acqc_dup.tm00,960,rrfs.t07z.acqc_dup.tm00,960,0,0.0
1826,rrfs.t21z.cqcvad.birdqc.tm00,14428,rrfs.t21z.cqcvad.birdqc.tm00,14428,0,0.0
1827,rrfs.t22z.prepbufr.tm00.nr,6131400,rrfs.t22z.prepbufr.tm00.nr,6131400,0,0.0
1828,rrfs.t14z.cqcvad.birdqc.tm00,15767,rrfs.t14z.cqcvad.birdqc.tm00,15767,0,0.0
1829,rrfs.t17z.snocvr.tm00.bufr_d,1033040,rrfs.t17z.snocvr.tm00.bufr_d,1033040,0,0.0
1830,rrfs.t09z.saldrn.tm00.bufr_d,69256,rrfs.t09z.saldrn.tm00.bufr_d,69256,0,0.0
1831,rrfs.t06z.aircft.tm00.bufr_d,2831384,rrfs.t06z.aircft.tm00.bufr_d,2831384,0,0.0
1832,rrfs.t23z.mtiasi.tm00.bufr_d,41427792,rrfs.t23z.mtiasi.tm00.bufr_d,41427792,0,0.0
1833,rrfs.t12z.sevasr.tm00.bufr_d,1395464,rrfs.t12z.sevasr.tm00.bufr_d,1395464,0,0.0
1834,rrfs.t06z.prepbufr.acft_profiles_sfc.tm00,663512,rrfs.t06z.prepbufr.acft_profiles_sfc.tm00,663512,0,0.0
1835,rrfs.t01z.ascatt.tm00.bufr_d,1173400,rrfs.t01z.ascatt.tm00.bufr_d,1173400,0,0.0
